"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"10","群馬県","10202","高崎市","102020048000","木部町","36.277239","139.051355","0","1"
"10","群馬県","10202","高崎市","102020049000","京目町","36.348099","139.056733","0","1"
"10","群馬県","10202","高崎市","102020050000","行力町","36.372487","138.969880","0","1"
"10","群馬県","10202","高崎市","102020051000","九蔵町","36.330130","139.007264","0","1"
"10","群馬県","10202","高崎市","102020052000","倉賀野町","36.298168","139.057706","0","1"
"10","群馬県","10202","高崎市","102020053000","倉渕町岩氷","36.425641","138.752649","0","1"
"10","群馬県","10202","高崎市","102020054000","倉渕町川浦","36.444730","138.710299","0","1"
"10","群馬県","10202","高崎市","102020055000","倉渕町権田","36.453253","138.801436","0","1"
"10","群馬県","10202","高崎市","102020056000","倉渕町三ノ倉","36.420165","138.808603","0","1"
"10","群馬県","10202","高崎市","102020057000","倉渕町水沼","36.404107","138.781583","0","1"
"10","群馬県","10202","高崎市","102020058000","栗崎町","36.305601","139.065739","0","1"
"10","群馬県","10202","高崎市","102020059000","剣崎町","36.344721","138.955488","0","1"
"10","群馬県","10202","高崎市","102020060000","神戸町","36.373499","138.916727","0","1"
"10","群馬県","10202","高崎市","102020061000","小八木町","36.361951","139.014373","0","1"
"10","群馬県","10202","高崎市","102020062000","栄町","36.320878","139.015920","0","1"
"10","群馬県","10202","高崎市","102020063000","佐野窪町","36.303667","139.015625","0","1"
"10","群馬県","10202","高崎市","102020064000","鞘町","36.325301","139.005628","0","1"
"10","群馬県","10202","高崎市","102020065000","新後閑町","36.310185","139.012870","0","1"
"10","群馬県","10202","高崎市","102020066000","柴崎町","36.314982","139.056088","0","1"
"10","群馬県","10202","高崎市","102020067000","芝塚町","36.334104","139.013756","0","1"
"10","群馬県","10202","高崎市","102020068000","島野町","36.337391","139.063792","0","1"
"10","群馬県","10202","高崎市","102020069000","下大島町","36.352768","138.940663","0","1"
"10","群馬県","10202","高崎市","102020070000","下大類町","36.315952","139.062364","0","1"
"10","群馬県","10202","高崎市","102020071000","下小鳥町","36.353418","138.996084","0","1"
"10","群馬県","10202","高崎市","102020072000","下小塙町","36.350661","138.972986","0","1"
"10","群馬県","10202","高崎市","102020073000","下斎田町","36.305725","139.089332","0","1"
"10","群馬県","10202","高崎市","102020074000","下里見町","36.359370","138.918844","0","1"
"10","群馬県","10202","高崎市","102020075000","下佐野町","36.295834","139.029758","0","1"
"10","群馬県","10202","高崎市","102020076000","下滝町","36.315065","139.079501","0","1"
"10","群馬県","10202","高崎市","102020077000","下豊岡町","36.332787","138.985270","0","1"
"10","群馬県","10202","高崎市","102020078000","下中居町","36.311886","139.038781","0","1"
"10","群馬県","10202","高崎市","102020079000","下之城町","36.308748","139.031004","0","1"
"10","群馬県","10202","高崎市","102020080000","下室田町","36.407384","138.892918","0","1"
"10","群馬県","10202","高崎市","102020081000","下横町","36.320876","139.006268","0","1"
"10","群馬県","10202","高崎市","102020082001","下和田町一丁目","36.314801","139.011180","0","3"
"10","群馬県","10202","高崎市","102020082002","下和田町二丁目","36.313149","139.008602","0","3"
"10","群馬県","10202","高崎市","102020082003","下和田町三丁目","36.312377","139.011272","0","3"
"10","群馬県","10202","高崎市","102020082004","下和田町四丁目","36.315232","139.013294","0","3"
"10","群馬県","10202","高崎市","102020082005","下和田町五丁目","36.317652","139.013511","0","3"
"10","群馬県","10202","高崎市","102020083000","十文字町","36.409493","138.917791","0","1"
"10","群馬県","10202","高崎市","102020084000","宿大類町","36.332492","139.046484","0","1"
"10","群馬県","10202","高崎市","102020085000","宿横手町","36.327195","139.077020","0","1"
"10","群馬県","10202","高崎市","102020086000","正観寺町","36.371817","139.018994","0","1"
"10","群馬県","10202","高崎市","102020087000","昭和町","36.336302","139.004656","0","1"
"10","群馬県","10202","高崎市","102020088000","白岩町","36.384024","138.934674","0","1"
"10","群馬県","10202","高崎市","102020089000","白銀町","36.325913","139.007921","0","1"
"10","群馬県","10202","高崎市","102020090001","城山町一丁目","36.289387","139.010079","0","3"
"10","群馬県","10202","高崎市","102020090002","城山町二丁目","36.286974","139.013448","0","3"
"10","群馬県","10202","高崎市","102020091000","新紺屋町","36.329157","139.005202","0","1"
"10","群馬県","10202","高崎市","102020092000","真町","36.327065","139.009645","0","1"
"10","群馬県","10202","高崎市","102020093000","新田町","36.319936","139.008065","0","1"
"10","群馬県","10202","高崎市","102020094000","新保田中町","36.360762","139.040722","0","1"
"10","群馬県","10202","高崎市","102020095000","新保町","36.347902","139.040581","0","1"
"10","群馬県","10202","高崎市","102020096000","新町","36.272074","139.111684","0","1"
"10","群馬県","10202","高崎市","102020097000","末広町","36.334659","139.008284","0","1"
"10","群馬県","10202","高崎市","102020098000","菅谷町","36.378055","139.015475","0","1"
"10","群馬県","10202","高崎市","102020099000","砂賀町","36.323120","139.008684","0","1"
"10","群馬県","10202","高崎市","102020100000","住吉町","36.334556","139.000918","0","1"
"10","群馬県","10202","高崎市","102020101000","堰代町","36.329167","139.000856","0","1"
"10","群馬県","10202","高崎市","102020102000","台新田町","36.298752","139.071692","0","1"
"10","群馬県","10202","高崎市","102020103000","台町","36.334923","138.999178","0","1"
"10","群馬県","10202","高崎市","102020104000","高砂町","36.332777","139.010442","0","1"
"10","群馬県","10202","高崎市","102020105000","高関町","36.325773","139.027112","0","1"
"10","群馬県","10202","高崎市","102020106000","高浜町","36.373552","138.931991","0","1"
"10","群馬県","10202","高崎市","102020107000","高松町","36.323923","139.001571","0","1"
"10","群馬県","10202","高崎市","102020108000","竜見町","36.316463","139.007767","0","1"
"10","群馬県","10202","高崎市","102020109000","田町","36.327321","139.006659","0","1"
"10","群馬県","10202","高崎市","102020110000","塚田町","36.388267","139.021869","0","1"
"10","群馬県","10202","高崎市","102020111000","筑縄町","36.352172","138.987963","0","1"
"10","群馬県","10202","高崎市","102020112000","椿町","36.330820","139.007116","0","1"
"10","群馬県","10202","高崎市","102020113000","鶴見町","36.319475","139.010798","0","1"
"10","群馬県","10202","高崎市","102020114000","寺尾町","36.297124","138.990769","0","1"
"10","群馬県","10202","高崎市","102020115000","天神町","36.341402","139.018480","0","1"
"10","群馬県","10202","高崎市","102020116000","稲荷台町","36.382753","139.023470","0","1"
"10","群馬県","10202","高崎市","102020117000","通町","36.324621","139.009388","0","1"
"10","群馬県","10202","高崎市","102020118000","常盤町","36.327982","138.997721","0","1"
"10","群馬県","10202","高崎市","102020119001","問屋町一丁目","36.348716","139.008499","0","3"
"10","群馬県","10202","高崎市","102020119002","問屋町二丁目","36.348124","139.011411","0","3"
"10","群馬県","10202","高崎市","102020119003","問屋町三丁目","36.347691","139.013805","0","3"
"10","群馬県","10202","高崎市","102020119004","問屋町四丁目","36.347328","139.015700","0","3"
"10","群馬県","10202","高崎市","102020120001","問屋町西一丁目","36.349508","139.005590","0","3"
"10","群馬県","10202","高崎市","102020120002","問屋町西二丁目","36.347640","139.002918","0","3"
"10","群馬県","10202","高崎市","102020121000","中泉町","36.373325","139.000571","0","1"
"10","群馬県","10202","高崎市","102020122001","中居町一丁目","36.320416","139.037998","0","3"
"10","群馬県","10202","高崎市","102020122002","中居町二丁目","36.316472","139.045009","0","3"
"10","群馬県","10202","高崎市","102020122003","中居町三丁目","36.315614","139.040633","0","3"
"10","群馬県","10202","高崎市","102020122004","中居町四丁目","36.313095","139.041127","0","3"
"10","群馬県","10202","高崎市","102020123000","中大類町","36.325360","139.058803","0","1"
"10","群馬県","10202","高崎市","102020124000","中尾町","36.369942","139.027265","0","1"
"10","群馬県","10202","高崎市","102020125000","中紺屋町","36.326834","139.005147","0","1"
"10","群馬県","10202","高崎市","102020126000","中里町","36.394269","138.983118","0","1"
"10","群馬県","10202","高崎市","102020127000","中里見町","36.368882","138.905398","0","1"
"10","群馬県","10202","高崎市","102020128000","中島町","36.324803","139.087570","0","1"
"10","群馬県","10202","高崎市","102020129000","中豊岡町","36.336852","138.973562","0","1"
"10","群馬県","10202","高崎市","102020130000","中室田町","36.413064","138.863170","0","1"
"10","群馬県","10202","高崎市","102020131000","並榎町","36.338479","138.992176","0","1"
"10","群馬県","10202","高崎市","102020132000","成田町","36.332284","139.003988","0","1"
"10","群馬県","10202","高崎市","102020133000","西国分町","36.402451","139.015429","0","1"
"10","群馬県","10202","高崎市","102020134000","西島町","36.342260","139.047513","0","1"
"10","群馬県","10202","高崎市","102020135000","西横手町","36.333453","139.073732","0","1"
"10","群馬県","10202","高崎市","102020136000","日光町","36.338707","139.020888","0","1"
"10","群馬県","10202","高崎市","102020137000","根小屋町","36.288757","139.026291","0","1"
"10","群馬県","10202","高崎市","102020138000","乗附町","36.318325","138.970720","0","1"
"10","群馬県","10202","高崎市","102020139000","萩原町","36.343137","139.070353","0","1"
"10","群馬県","10202","高崎市","102020140000","鼻高町","36.323645","138.952495","0","1"
"10","群馬県","10202","高崎市","102020141000","浜川町","36.369169","138.980423","0","1"
"10","群馬県","10202","高崎市","102020142000","浜尻町","36.352920","139.016766","0","1"
"10","群馬県","10202","高崎市","102020143000","榛名湖町","36.468889","138.874528","0","1"
"10","群馬県","10202","高崎市","102020144000","榛名山町","36.444051","138.844166","0","1"
"10","群馬県","10202","高崎市","102020145001","東貝沢町一丁目","36.342139","139.033832","0","3"
"10","群馬県","10202","高崎市","102020145002","東貝沢町二丁目","36.344975","139.033137","0","3"
"10","群馬県","10202","高崎市","102020145003","東貝沢町三丁目","36.348752","139.032670","0","3"
"10","群馬県","10202","高崎市","102020145004","東貝沢町四丁目","36.349454","139.029690","0","3"
"10","群馬県","10202","高崎市","102020146000","東国分町","36.399263","139.024850","0","1"
"10","群馬県","10202","高崎市","102020147000","東中里町","36.303467","139.058695","0","1"
"10","群馬県","10202","高崎市","102020148000","引間町","36.394512","139.010438","0","1"
"10","群馬県","10202","高崎市","102020149000","聖石町","36.317617","139.000122","0","1"
"10","群馬県","10202","高崎市","102020150000","日高町","36.359896","139.034035","0","1"
"10","群馬県","10202","高崎市","102020151000","檜物町","36.322925","139.006457","0","1"
"10","群馬県","10202","高崎市","102020152000","冷水町","36.400802","139.007181","0","1"
"10","群馬県","10202","高崎市","102020153000","福島町","36.367017","139.000330","0","1"
"10","群馬県","10202","高崎市","102020154000","藤塚町","36.334074","138.957796","0","1"
"10","群馬県","10202","高崎市","102020155000","双葉町","36.313890","139.020206","0","1"
"10","群馬県","10202","高崎市","102020156000","保渡田町","36.383379","138.981013","0","1"
"10","群馬県","10202","高崎市","102020157000","本郷町","36.364156","138.939366","0","1"
"10","群馬県","10202","高崎市","102020158000","町屋町","36.353875","138.950594","0","1"
"10","群馬県","10202","高崎市","102020159000","箕郷町生原","36.396949","138.970363","0","1"
"10","群馬県","10202","高崎市","102020160000","箕郷町柏木沢","36.409137","138.974566","0","1"
"10","群馬県","10202","高崎市","102020161000","箕郷町金敷平","36.406681","138.945623","0","1"
"10","群馬県","10202","高崎市","102020162000","箕郷町上芝","36.386775","138.959170","0","1"
"10","群馬県","10202","高崎市","102020163000","箕郷町下芝","36.375900","138.961191","0","1"
"10","群馬県","10202","高崎市","102020164000","箕郷町白川","36.374110","138.949186","0","1"
"10","群馬県","10202","高崎市","102020165000","箕郷町善地","36.414745","138.928975","0","1"
"10","群馬県","10202","高崎市","102020166000","箕郷町富岡","36.394630","138.940332","0","1"
"10","群馬県","10202","高崎市","102020167000","箕郷町中野","36.443560","138.894073","0","1"
"10","群馬県","10202","高崎市","102020168000","箕郷町西明屋","36.398365","138.953885","0","1"
"10","群馬県","10202","高崎市","102020169000","箕郷町東明屋","36.405261","138.955697","0","1"
"10","群馬県","10202","高崎市","102020170000","箕郷町松之沢","36.441305","138.917499","0","1"
"10","群馬県","10202","高崎市","102020171000","箕郷町矢原","36.421704","138.947017","0","1"
"10","群馬県","10202","高崎市","102020172000","箕郷町和田山","36.379813","138.951842","0","1"
"10","群馬県","10202","高崎市","102020173000","三ツ子沢町","36.378357","138.922163","0","1"
"10","群馬県","10202","高崎市","102020174000","三ツ寺町","36.376622","138.993686","0","1"
"10","群馬県","10202","高崎市","102020175001","緑町一丁目","36.350550","139.002822","0","3"
"10","群馬県","10202","高崎市","102020175002","緑町二丁目","36.353593","139.002741","0","3"
"10","群馬県","10202","高崎市","102020175003","緑町三丁目","36.353538","139.007618","0","3"
"10","群馬県","10202","高崎市","102020175004","緑町四丁目","36.352787","139.010478","0","3"
"10","群馬県","10202","高崎市","102020176000","南新波町","36.360314","138.972491","0","1"
"10","群馬県","10202","高崎市","102020177000","南大類町","36.326372","139.042359","0","1"
"10","群馬県","10202","高崎市","102020178000","南町","36.318526","139.008432","0","1"
"10","群馬県","10202","高崎市","102020179000","宮沢町","36.420366","138.896934","0","1"
"10","群馬県","10202","高崎市","102020180000","宮原町","36.305306","139.042800","0","1"
"10","群馬県","10202","高崎市","102020181000","宮元町","36.322606","139.005290","0","1"
"10","群馬県","10202","高崎市","102020182000","棟高町","36.385420","139.006835","0","1"
"10","群馬県","10202","高崎市","102020183000","元紺屋町","36.326820","139.007875","0","1"
"10","群馬県","10202","高崎市","102020184000","元島名町","36.329754","139.062267","0","1"
"10","群馬県","10202","高崎市","102020185000","本町","36.330989","139.003866","0","1"
"10","群馬県","10202","高崎市","102020186000","八島町","36.321848","139.011205","0","1"
"10","群馬県","10202","高崎市","102020187000","矢島町","36.336663","139.049924","0","1"
"10","群馬県","10202","高崎市","102020188001","八千代町一丁目","36.323779","138.993328","0","3"
"10","群馬県","10202","高崎市","102020188002","八千代町二丁目","36.319953","138.989186","0","3"
"10","群馬県","10202","高崎市","102020188003","八千代町三丁目","36.321682","138.986747","0","3"
"10","群馬県","10202","高崎市","102020188004","八千代町四丁目","36.324951","138.987399","0","3"
"10","群馬県","10202","高崎市","102020189000","矢中町","36.310819","139.050934","0","1"
"10","群馬県","10202","高崎市","102020190000","柳川町","36.328557","139.002372","0","1"
"10","群馬県","10202","高崎市","102020191000","山田町","36.332063","139.008016","0","1"
"10","群馬県","10202","高崎市","102020192000","山名町","36.279462","139.029347","0","1"
"10","群馬県","10202","高崎市","102020193000","八幡原町","36.296733","139.093859","0","1"
"10","群馬県","10202","高崎市","102020194000","八幡町","36.340928","138.945017","0","1"
"10","群馬県","10202","高崎市","102020195000","弓町","36.329074","139.009724","0","1"
"10","群馬県","10202","高崎市","102020196000","吉井町池","36.268402","138.993065","0","1"
"10","群馬県","10202","高崎市","102020197000","吉井町石神","36.250768","139.004523","0","1"
"10","群馬県","10202","高崎市","102020198000","吉井町岩井","36.264586","139.028843","0","1"
"10","群馬県","10202","高崎市","102020199000","吉井町岩崎","36.277161","138.981693","0","1"
"10","群馬県","10202","高崎市","102020200000","吉井町大沢","36.212000","138.972657","0","1"
"10","群馬県","10202","高崎市","102020201000","吉井町小串","36.254611","139.014438","0","1"
"10","群馬県","10202","高崎市","102020202000","吉井町片山","36.261853","138.963827","0","1"
"10","群馬県","10202","高崎市","102020203000","吉井町上奥平","36.292490","138.962261","0","1"
"10","群馬県","10202","高崎市","102020204000","吉井町黒熊","36.242955","139.018973","0","1"
"10","群馬県","10202","高崎市","102020205000","吉井町小暮","36.271737","139.020503","0","1"
"10","群馬県","10202","高崎市","102020206000","吉井町小棚","36.272594","138.953768","0","1"
"10","群馬県","10202","高崎市","102020207000","吉井町坂口","36.275576","138.944697","0","1"
"10","群馬県","10202","高崎市","102020208000","吉井町塩","36.230079","138.971780","0","1"
"10","群馬県","10202","高崎市","102020209000","吉井町塩川","36.259813","138.981341","0","1"
"10","群馬県","10202","高崎市","102020210000","吉井町下奥平","36.282809","138.969426","0","1"
"10","群馬県","10202","高崎市","102020211000","吉井町下長根","36.249714","138.976481","0","1"
"10","群馬県","10202","高崎市","102020212000","吉井町神保","36.242229","138.975441","0","1"
"10","群馬県","10202","高崎市","102020213000","吉井町多比良","36.232382","138.999140","0","1"
"10","群馬県","10202","高崎市","102020214000","吉井町高","36.249253","138.980309","0","1"
"10","群馬県","10202","高崎市","102020215000","吉井町多胡","36.241311","138.990464","0","1"
"10","群馬県","10202","高崎市","102020216000","吉井町中島","36.258154","139.004858","0","1"
"10","群馬県","10202","高崎市","102020217000","吉井町長根","36.241974","138.960907","0","1"
"10","群馬県","10202","高崎市","102020218001","吉井町南陽台一丁目","36.277899","139.002218","0","3"
"10","群馬県","10202","高崎市","102020218002","吉井町南陽台二丁目","36.275707","139.004004","0","3"
"10","群馬県","10202","高崎市","102020218003","吉井町南陽台三丁目","36.272340","139.000293","0","3"
"10","群馬県","10202","高崎市","102020219000","吉井町東谷","36.214178","138.955900","0","1"
"10","群馬県","10202","高崎市","102020220000","吉井町深沢","36.247943","139.012344","0","1"
"10","群馬県","10202","高崎市","102020221000","吉井町本郷","36.259941","138.972161","0","1"
"10","群馬県","10202","高崎市","102020222000","吉井町馬庭","36.274451","139.009214","0","1"
"10","群馬県","10202","高崎市","102020223000","吉井町矢田","36.250435","138.997315","0","1"
"10","群馬県","10202","高崎市","102020224000","吉井町吉井","36.258093","138.986021","0","1"
"10","群馬県","10202","高崎市","102020225000","吉井町吉井川","36.249815","138.988121","0","1"
"10","群馬県","10202","高崎市","102020226000","四ツ屋町","36.331396","139.001049","0","1"
"10","群馬県","10202","高崎市","102020227000","寄合町","36.327801","139.005154","0","1"
"10","群馬県","10202","高崎市","102020228000","羅漢町","36.327359","139.009060","0","1"
"10","群馬県","10202","高崎市","102020229000","楽間町","36.370408","138.964441","0","1"
"10","群馬県","10202","高崎市","102020230000","連雀町","36.324717","139.007153","0","1"
"10","群馬県","10202","高崎市","102020231000","若田町","36.347771","138.938343","0","1"
"10","群馬県","10202","高崎市","102020232000","若松町","36.318119","139.004520","0","1"
"10","群馬県","10202","高崎市","102020233000","我峰町","36.354742","138.962437","0","1"
"10","群馬県","10202","高崎市","102020234000","和田多中町","36.309448","139.016458","0","1"
"10","群馬県","10202","高崎市","102020235000","綿貫町","36.307714","139.076242","0","1"
"10","群馬県","10202","高崎市","102020236000","和田町","36.316554","139.011204","0","1"
"10","群馬県","10203","桐生市","102030001001","相生町一丁目","36.402382","139.316967","0","3"
"10","群馬県","10203","桐生市","102030001002","相生町二丁目","36.411189","139.311903","0","3"
"10","群馬県","10203","桐生市","102030001003","相生町三丁目","36.422928","139.300045","0","3"
"10","群馬県","10203","桐生市","102030001004","相生町四丁目","36.427165","139.290366","0","3"
"10","群馬県","10203","桐生市","102030001005","相生町五丁目","36.410591","139.294139","0","3"
"10","群馬県","10203","桐生市","102030002000","旭町","36.407499","139.338029","0","1"
"10","群馬県","10203","桐生市","102030003000","東町","36.413027","139.341694","0","1"
"10","群馬県","10203","桐生市","102030004000","泉町","36.412372","139.341145","0","1"
"10","群馬県","10203","桐生市","102030005000","稲荷町","36.407448","139.332184","0","1"
"10","群馬県","10203","桐生市","102030006001","梅田町一丁目","36.449542","139.357222","0","3"
"10","群馬県","10203","桐生市","102030006002","梅田町二丁目","36.455628","139.381645","0","3"
"10","群馬県","10203","桐生市","102030006003","梅田町三丁目","36.486460","139.373954","0","3"
"10","群馬県","10203","桐生市","102030006004","梅田町四丁目","36.491977","139.391616","0","3"
"10","群馬県","10203","桐生市","102030006005","梅田町五丁目","36.516632","139.416361","0","3"
"10","群馬県","10203","桐生市","102030007000","永楽町","36.413139","139.336663","0","1"
"10","群馬県","10203","桐生市","102030008000","織姫町","36.403753","139.326762","0","1"
"10","群馬県","10203","桐生市","102030009001","川内町一丁目","36.431949","139.323134","0","3"
"10","群馬県","10203","桐生市","102030009002","川内町二丁目","36.434536","139.315476","0","3"
"10","群馬県","10203","桐生市","102030009003","川内町三丁目","36.435082","139.303442","0","3"
"10","群馬県","10203","桐生市","102030009004","川内町四丁目","36.437423","139.295302","0","3"
"10","群馬県","10203","桐生市","102030009005","川内町五丁目","36.467193","139.339505","0","3"
"10","群馬県","10203","桐生市","102030010000","川岸町","36.406275","139.336925","0","1"
"10","群馬県","10203","桐生市","102030011000","清瀬町","36.406621","139.325096","0","1"
"10","群馬県","10203","桐生市","102030012000","黒保根町上田沢","36.553060","139.292464","0","1"
"10","群馬県","10203","桐生市","102030013000","黒保根町下田沢","36.539023","139.231659","0","1"
"10","群馬県","10203","桐生市","102030014000","黒保根町宿廻","36.509805","139.218733","0","1"
"10","群馬県","10203","桐生市","102030015000","黒保根町水沼","36.502516","139.288620","0","1"
"10","群馬県","10203","桐生市","102030016000","黒保根町八木原","36.491057","139.278625","0","1"
"10","群馬県","10203","桐生市","102030017000","小梅町","36.395613","139.335316","0","1"
"10","群馬県","10203","桐生市","102030018000","小曾根町","36.415477","139.335440","0","1"
"10","群馬県","10203","桐生市","102030019000","琴平町","36.393439","139.340395","0","1"
"10","群馬県","10203","桐生市","102030020001","境野町一丁目","36.394387","139.349776","0","3"
"10","群馬県","10203","桐生市","102030020002","境野町二丁目","36.390791","139.349168","0","3"
"10","群馬県","10203","桐生市","102030020003","境野町三丁目","36.387084","139.347404","0","3"
"10","群馬県","10203","桐生市","102030020004","境野町四丁目","36.391483","139.354021","0","3"
"10","群馬県","10203","桐生市","102030020005","境野町五丁目","36.387631","139.358334","0","3"
"10","群馬県","10203","桐生市","102030020006","境野町六丁目","36.384923","139.354851","0","3"
"10","群馬県","10203","桐生市","102030020007","境野町七丁目","36.376180","139.362942","0","3"
"10","群馬県","10203","桐生市","102030021000","桜木町","36.399000","139.327751","0","1"
"10","群馬県","10203","桐生市","102030022001","新宿一丁目","36.401526","139.337237","0","3"
"10","群馬県","10203","桐生市","102030022002","新宿二丁目","36.398763","139.339218","0","3"
"10","群馬県","10203","桐生市","102030022003","新宿三丁目","36.395584","139.342192","0","3"
"10","群馬県","10203","桐生市","102030023000","末広町","36.411014","139.335390","0","1"
"10","群馬県","10203","桐生市","102030024000","高砂町","36.409035","139.338944","0","1"
"10","群馬県","10203","桐生市","102030025001","堤町一丁目","36.422418","139.329683","0","3"
"10","群馬県","10203","桐生市","102030025002","堤町二丁目","36.420495","139.323797","0","3"
"10","群馬県","10203","桐生市","102030025003","堤町三丁目","36.418248","139.317468","0","3"
"10","群馬県","10203","桐生市","102030026001","天神町一丁目","36.422876","139.347529","0","3"
"10","群馬県","10203","桐生市","102030026002","天神町二丁目","36.425847","139.350683","0","3"
"10","群馬県","10203","桐生市","102030026003","天神町三丁目","36.428844","139.353602","0","3"
"10","群馬県","10203","桐生市","102030027001","巴町一丁目","36.409233","139.335620","0","3"
"10","群馬県","10203","桐生市","102030027002","巴町二丁目","36.410574","139.331409","0","3"
"10","群馬県","10203","桐生市","102030028001","仲町一丁目","36.414040","139.343894","0","3"
"10","群馬県","10203","桐生市","102030028002","仲町二丁目","36.409988","139.341420","0","3"
"10","群馬県","10203","桐生市","102030028003","仲町三丁目","36.406689","139.340014","0","3"
"10","群馬県","10203","桐生市","102030029000","新里町赤城山","36.495701","139.209079","0","1"
"10","群馬県","10203","桐生市","102030030000","新里町板橋","36.455910","139.220757","0","1"
"10","群馬県","10203","桐生市","102030031000","新里町大久保","36.446108","139.239610","0","1"
"10","群馬県","10203","桐生市","102030032000","新里町奥沢","36.450083","139.255191","0","1"
"10","群馬県","10203","桐生市","102030033000","新里町小林","36.413740","139.232445","0","1"
"10","群馬県","10203","桐生市","102030034000","新里町関","36.452390","139.229753","0","1"
"10","群馬県","10203","桐生市","102030035000","新里町高泉","36.462711","139.239561","0","1"
"10","群馬県","10203","桐生市","102030036000","新里町武井","36.416667","139.241101","0","1"
"10","群馬県","10203","桐生市","102030037000","新里町鶴ヶ谷","36.438460","139.248908","0","1"
"10","群馬県","10203","桐生市","102030038000","新里町新川","36.423508","139.256709","0","1"
"10","群馬県","10203","桐生市","102030039000","新里町野","36.399515","139.237626","0","1"
"10","群馬県","10203","桐生市","102030040000","新里町山上","36.430614","139.229086","0","1"
"10","群馬県","10203","桐生市","102030041001","錦町一丁目","36.406189","139.334342","0","3"
"10","群馬県","10203","桐生市","102030041002","錦町二丁目","36.403783","139.332802","0","3"
"10","群馬県","10203","桐生市","102030041003","錦町三丁目","36.401093","139.329657","0","3"
"10","群馬県","10203","桐生市","102030042001","西久方町一丁目","36.423265","139.343406","0","3"
"10","群馬県","10203","桐生市","102030042002","西久方町二丁目","36.419601","139.340672","0","3"
"10","群馬県","10203","桐生市","102030043001","浜松町一丁目","36.403918","139.338258","0","3"
"10","群馬県","10203","桐生市","102030043002","浜松町二丁目","36.401504","139.341343","0","3"
"10","群馬県","10203","桐生市","102030044001","東一丁目","36.414378","139.346681","0","3"
"10","群馬県","10203","桐生市","102030044002","東二丁目","36.413931","139.348468","0","3"
"10","群馬県","10203","桐生市","102030044003","東三丁目","36.412281","139.350488","0","3"
"10","群馬県","10203","桐生市","102030044004","東四丁目","36.409166","139.344847","0","3"
"10","群馬県","10203","桐生市","102030044005","東五丁目","36.407940","139.348588","0","3"
"10","群馬県","10203","桐生市","102030044006","東六丁目","36.405433","139.343071","0","3"
"10","群馬県","10203","桐生市","102030044007","東七丁目","36.403777","139.345770","0","3"
"10","群馬県","10203","桐生市","102030045001","東久方町一丁目","36.421980","139.349318","0","3"
"10","群馬県","10203","桐生市","102030045002","東久方町二丁目","36.418961","139.347382","0","3"
"10","群馬県","10203","桐生市","102030045003","東久方町三丁目","36.416899","139.345921","0","3"
"10","群馬県","10203","桐生市","102030046001","菱町一丁目","36.406086","139.368089","0","3"
"10","群馬県","10203","桐生市","102030046002","菱町二丁目","36.420526","139.368345","0","3"
"10","群馬県","10203","桐生市","102030046003","菱町三丁目","36.410197","139.354435","0","3"
"10","群馬県","10203","桐生市","102030046004","菱町四丁目","36.421275","139.356737","0","3"
"10","群馬県","10203","桐生市","102030046005","菱町五丁目","36.445641","139.386800","0","3"
"10","群馬県","10203","桐生市","102030047000","平井町","36.432742","139.346701","0","1"
"10","群馬県","10203","桐生市","102030048001","広沢町一丁目","36.392405","139.328792","0","3"
"10","群馬県","10203","桐生市","102030048002","広沢町二丁目","36.392094","139.320125","0","3"
"10","群馬県","10203","桐生市","102030048003","広沢町三丁目","36.382245","139.324495","0","3"
"10","群馬県","10203","桐生市","102030048005","広沢町五丁目","36.374174","139.341621","0","3"
"10","群馬県","10203","桐生市","102030048006","広沢町六丁目","36.369525","139.354604","0","3"
"10","群馬県","10203","桐生市","102030048007","広沢町七丁目","36.366145","139.365711","0","3"
"10","群馬県","10203","桐生市","102030049001","本町一丁目","36.419525","139.344750","0","3"
"10","群馬県","10203","桐生市","102030049002","本町二丁目","36.417246","139.343383","0","3"
"10","群馬県","10203","桐生市","102030049003","本町三丁目","36.415057","139.341812","0","3"
"10","群馬県","10203","桐生市","102030049004","本町四丁目","36.412936","139.340174","0","3"
"10","群馬県","10203","桐生市","102030049005","本町五丁目","36.410984","139.338903","0","3"
"10","群馬県","10203","桐生市","102030049006","本町六丁目","36.408388","139.336491","0","3"
"10","群馬県","10203","桐生市","102030050000","美原町","36.407431","139.329003","0","1"
"10","群馬県","10203","桐生市","102030051001","宮前町一丁目","36.414392","139.327247","0","3"
"10","群馬県","10203","桐生市","102030051002","宮前町二丁目","36.412909","139.331583","0","3"
"10","群馬県","10203","桐生市","102030052000","宮本町","36.414207","139.339916","0","1"
"10","群馬県","10203","桐生市","102030053001","宮本町一丁目","36.416186","139.339599","0","3"
"10","群馬県","10203","桐生市","102030053002","宮本町二丁目","36.418011","139.335925","0","3"
"10","群馬県","10203","桐生市","102030053003","宮本町三丁目","36.421526","139.336849","0","3"
"10","群馬県","10203","桐生市","102030053004","宮本町四丁目","36.431261","139.336828","0","3"
"10","群馬県","10203","桐生市","102030054001","三吉町一丁目","36.400429","139.334987","0","3"
"10","群馬県","10203","桐生市","102030054002","三吉町二丁目","36.398430","139.332975","0","3"
"10","群馬県","10203","桐生市","102030055000","元宿町","36.411179","139.325314","0","1"
